"Area_name","Value_label","Significance_England","Indicator_short_name","Time_period","Figure_ID","Hex_ID","Source","Fingertips_ID","Sex","Age","Life_course","At_ICT_level","Indicator_label","Polarity","x","y"
"England","67.3%","Not applicable","Physically_active_adults","2021/22","Living well 1",17,"OHID Fingertips",93014,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically active","Higher is better",3.5,2.5
"Brighton and Hove","72.7%","Better","Physically_active_adults","2021/22","Living well 1",17,"OHID Fingertips",93014,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically active","Higher is better",3.5,2.5
"Eastbourne","66.8%","Similar","Physically_active_adults","2021/22","Living well 1",17,"OHID Fingertips",93014,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically active","Higher is better",3.5,2.5
"Hastings","67.1%","Similar","Physically_active_adults","2021/22","Living well 1",17,"OHID Fingertips",93014,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically active","Higher is better",3.5,2.5
"Lewes","75.5%","Better","Physically_active_adults","2021/22","Living well 1",17,"OHID Fingertips",93014,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically active","Higher is better",3.5,2.5
"Rother","72.7%","Better","Physically_active_adults","2021/22","Living well 1",17,"OHID Fingertips",93014,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically active","Higher is better",3.5,2.5
"Wealden","76.4%","Better","Physically_active_adults","2021/22","Living well 1",17,"OHID Fingertips",93014,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically active","Higher is better",3.5,2.5
"Adur","70.3%","Similar","Physically_active_adults","2021/22","Living well 1",17,"OHID Fingertips",93014,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically active","Higher is better",3.5,2.5
"Arun","65.5%","Similar","Physically_active_adults","2021/22","Living well 1",17,"OHID Fingertips",93014,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically active","Higher is better",3.5,2.5
"Chichester","71.1%","Similar","Physically_active_adults","2021/22","Living well 1",17,"OHID Fingertips",93014,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically active","Higher is better",3.5,2.5
"Crawley","58.2%","Worse","Physically_active_adults","2021/22","Living well 1",17,"OHID Fingertips",93014,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically active","Higher is better",3.5,2.5
"Horsham","72.6%","Better","Physically_active_adults","2021/22","Living well 1",17,"OHID Fingertips",93014,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically active","Higher is better",3.5,2.5
"Mid Sussex","78.1%","Better","Physically_active_adults","2021/22","Living well 1",17,"OHID Fingertips",93014,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically active","Higher is better",3.5,2.5
"Worthing","68.9%","Similar","Physically_active_adults","2021/22","Living well 1",17,"OHID Fingertips",93014,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically active","Higher is better",3.5,2.5
"Brighton and Hove North","18.3%","Better","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Brighton and Hove East","18.3%","Better","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Brighton and Hove Central","18.3%","Better","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Brighton and Hove West","18.3%","Better","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"England","22.3%","Not applicable","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Brighton and Hove","18.3%","Better","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Eastbourne","22.4%","Similar","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Hastings","21.5%","Similar","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Lewes","15.8%","Better","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Rother","19.4%","Similar","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Wealden","15.4%","Better","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Adur","19.5%","Similar","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Arun","21.7%","Similar","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Chichester","20.1%","Similar","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Crawley","30.1%","Worse","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Horsham","17.6%","Better","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Mid Sussex","12.2%","Better","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Worthing","20%","Similar","Physically_inactive_adults","2021/22","Living well 1",18,"OHID Fingertips",93015,"Persons","19+ years",,"LTLA","of adults aged 19 and over who are physically inactive","Lower is better",4.5,2.5
"Brighton and Hove North","33.4%","Better","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Brighton and Hove East","33.4%","Better","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Brighton and Hove Central","33.4%","Better","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Brighton and Hove West","33.4%","Better","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"England","15.1%","Not applicable","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Brighton and Hove","33.4%","Better","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Eastbourne","17.7%","Similar","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Hastings","12.4%","Similar","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Lewes","21.2%","Better","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Rother","13.1%","Similar","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Wealden","13.7%","Similar","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Adur","15.8%","Similar","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Arun","11.1%","Worse","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Chichester","11.1%","Worse","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Crawley","12%","Similar","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Horsham","12.5%","Similar","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Mid Sussex","14.2%","Similar","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Worthing","16.3%","Similar","Walking_for_travel_adults","2019/20","Living well 1",19,"OHID Fingertips",93439,"Persons","16+ years",,"LTLA","of adults aged 16 and over who walk for travel at least three days per week","Higher is better",5.5,2.5
"Brighton and Hove North","5.2%","Better","Cycling_for_travel_adults","2019/20","Living well 1",20,"OHID Fingertips",93440,"Persons","16+ years",,"LTLA","of adults aged 16 and over who cycle for travel at least three days per week","Higher is better",6.5,2.5
"Brighton and Hove East","5.2%","Better","Cycling_for_travel_adults","2019/20","Living well 1",20,"OHID Fingertips",93440,"Persons","16+ years",,"LTLA","of adults aged 16 and over who cycle for travel at least three days per week","Higher is better",6.5,2.5
"Brighton and Hove Central","5.2%","Better","Cycling_for_travel_adults","2019/20","Living well 1",20,"OHID Fingertips",93440,"Persons","16+ years",,"LTLA","of adults aged 16 and over who cycle for travel at least three days per week","Higher is better",6.5,2.5
"Brighton and Hove West","5.2%","Better","Cycling_for_travel_adults","2019/20","Living well 1",20,"OHID Fingertips",93440,"Persons","16+ years",,"LTLA","of adults aged 16 and over who cycle for travel at least three days per week","Higher is better",6.5,2.5
"England","2.3%","Not applicable","Cycling_for_travel_adults","2019/20","Living well 1",20,"OHID Fingertips",93440,"Persons","16+ years",,"LTLA","of adults aged 16 and over who cycle for travel at least three days per week","Higher is better",6.5,2.5
"Brighton and Hove","5.2%","Better","Cycling_for_travel_adults","2019/20","Living well 1",20,"OHID Fingertips",93440,"Persons","16+ years",,"LTLA","of adults aged 16 and over who cycle for travel at least three days per week","Higher is better",6.5,2.5
"Eastbourne","2.3%","Similar","Cycling_for_travel_adults","2019/20","Living well 1",20,"OHID Fingertips",93440,"Persons","16+ years",,"LTLA","of adults aged 16 and over who cycle for travel at least three days per week","Higher is better",6.5,2.5
"Hastings","2%","Similar","Cycling_for_travel_adults","2019/20","Living well 1",20,"OHID Fingertips",93440,"Persons","16+ years",,"LTLA","of adults aged 16 and over who cycle for travel at least three days per week","Higher is better",6.5,2.5
"Lewes","0.2%","Worse","Cycling_for_travel_adults","2019/20","Living well 1",20,"OHID Fingertips",93440,"Persons","16+ years",,"LTLA","of adults aged 16 and over who cycle for travel at least three days per week","Higher is better",6.5,2.5
"Rother","1.5%","Similar","Cycling_for_travel_adults","2019/20","Living well 1",20,"OHID Fingertips",93440,"Persons","16+ years",,"LTLA","of adults aged 16 and over who cycle for travel at least three days per week","Higher is better",6.5,2.5
"Wealden","1.3%","Similar","Cycling_for_travel_adults","2019/20","Living well 1",20,"OHID Fingertips",93440,"Persons","16+ years",,"LTLA","of adults aged 16 and over who cycle for travel at least three days per week","Higher is better",6.5,2.5
"Adur","6.5%","Better","Cycling_for_travel_adults","2019/20","Living well 1",20,"OHID Fingertips",93440,"Persons","16+ years",,"LTLA","of adults aged 16 and over who cycle for travel at least three days per week","Higher is better",6.5,2.5
"Arun","3.9%","Similar","Cycling_for_travel_adults","2019/20","Living well 1",20,"OHID Fingertips",93440,"Persons","16+ years",,"LTLA","of adults aged 16 and over who cycle for travel at least three days per week","Higher is better",6.5,2.5
